,Category,M+,M-,M-D,MD,MH,MN,TimeFunction,QtyGrid,PriceGrid,QtyPriceFunction,DayGrid,SubsFactor
1,212,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,212,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,212,0,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,212,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,212,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,212,0,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,212,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,212,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,212,0,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,212,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,212,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,212,0,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,212,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,212,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,212,0,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,212,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,212,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,212,0,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,212,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,212,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,212,0,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,212,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,212,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,214,44.9786628734,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,214,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,214,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,214,44.9786628734,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,214,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,214,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,214,44.9786628734,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,214,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,214,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,214,44.9786628734,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,214,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,214,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,214,44.9786628734,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,214,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,214,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,214,44.9786628734,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,214,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,214,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,214,44.9786628734,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,214,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,214,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,214,44.9786628734,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,214,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,214,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,215,0,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,215,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,215,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,215,0,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,215,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,215,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,215,0,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,215,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,215,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,215,0,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,215,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,215,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,215,0,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,215,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,215,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,215,0,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,215,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,215,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,215,0,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,215,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,215,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,215,0,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,215,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,215,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,216,0,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,216,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,216,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,216,0,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,216,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,216,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,216,0,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,216,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,216,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,216,0,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,216,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,216,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,216,0,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,216,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,216,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,216,0,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,216,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,216,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,216,0,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,216,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,216,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,216,0,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,216,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,216,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,217,29.0739765954,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,217,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,217,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,217,29.0739765954,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,217,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,217,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,217,29.0739765954,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,217,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,217,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,217,29.0739765954,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,217,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,217,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,217,29.0739765954,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,217,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,217,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,217,29.0739765954,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,217,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,217,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,217,29.0739765954,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,217,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,217,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,217,29.0739765954,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,217,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,217,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,218,15.7141167425,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,218,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,218,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,218,15.7141167425,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,218,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,218,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,218,15.7141167425,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,218,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,218,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,218,15.7141167425,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,218,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,218,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,218,15.7141167425,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,218,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,218,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,218,15.7141167425,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,218,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,218,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,218,15.7141167425,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,218,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,218,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,218,15.7141167425,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,218,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,218,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,219,9.0294167226,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,219,11.6872743008,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,219,13.6346568398,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,219,8.3956247908,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,219,11.6872743008,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,219,13.6346568398,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,219,8.3956247908,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,219,11.6872743008,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,219,13.6346568398,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,219,8.3956247908,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,219,11.6872743008,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,219,13.6346568398,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,219,9.0294167226,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,219,11.6872743008,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,219,13.6346568398,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,219,8.3956247908,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,219,11.6872743008,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,219,13.6346568398,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,219,8.3956247908,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,219,11.6872743008,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,219,13.6346568398,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,219,8.3956247908,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,219,11.6872743008,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,219,13.6346568398,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,220,11.3083306116,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,220,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,220,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,220,10.2718212221,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,220,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,220,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,220,10.2718212221,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,220,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,220,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,220,10.2718212221,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,220,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,220,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,220,11.3083306116,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,220,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,220,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,220,10.2718212221,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,220,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,220,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,220,10.2718212221,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,220,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,220,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,220,10.2718212221,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,220,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,220,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,221,28.4138438881,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,221,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,221,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,221,28.4138438881,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,221,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,221,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,221,28.4138438881,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,221,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,221,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,221,28.4138438881,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,221,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,221,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,221,28.4138438881,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,221,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,221,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,221,28.4138438881,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,221,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,221,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,221,28.4138438881,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,221,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,221,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,221,28.4138438881,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,221,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,221,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,222,9.4170280693,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,222,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,222,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,222,9.4170280693,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,222,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,222,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,222,9.4170280693,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,222,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,222,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,222,9.4170280693,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,222,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,222,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,222,9.4170280693,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,222,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,222,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,222,9.4170280693,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,222,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,222,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,222,9.4170280693,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,222,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,222,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,222,9.4170280693,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,222,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,222,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,223,69.8444656489,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,223,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,223,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,223,69.8444656489,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,223,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,223,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,223,69.8444656489,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,223,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,223,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,223,69.8444656489,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,223,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,223,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,223,69.8444656489,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,223,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,223,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,223,69.8444656489,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,223,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,223,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,223,69.8444656489,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,223,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,223,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,223,69.8444656489,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,223,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,223,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,2272,6.1842757384,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,2272,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,2272,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,2272,5.3200321996,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,2272,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,2272,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,2272,5.3200321996,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,2272,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,2272,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,2272,5.3200321996,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,2272,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,2272,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,2272,6.1842757384,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,2272,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,2272,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,2272,5.3200321996,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,2272,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,2272,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,2272,5.3200321996,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,2272,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,2272,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,2272,5.3200321996,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,2272,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,2272,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,225,0,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,225,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,225,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,225,0,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,225,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,225,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,225,0,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,225,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,225,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,225,0,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,225,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,225,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,225,0,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,225,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,225,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,225,0,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,225,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,225,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,225,0,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,225,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,225,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,225,0,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,225,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,225,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,227,0,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
1,227,0,0,0,0.2,2,4,sigmoid,True,True,nonlinear,30,1.1
2,227,0,0,0,0.2,2,6,sigmoid,True,True,nonlinear,30,1.1
3,227,0,0,0,0.5,2,2,sigmoid,True,True,nonlinear,30,1.1
4,227,0,0,0,0.5,2,4,sigmoid,True,True,nonlinear,30,1.1
5,227,0,0,0,0.5,2,6,sigmoid,True,True,nonlinear,30,1.1
6,227,0,0,0,0.8,2,2,sigmoid,True,True,nonlinear,30,1.1
7,227,0,0,0,0.8,2,4,sigmoid,True,True,nonlinear,30,1.1
8,227,0,0,0,0.8,2,6,sigmoid,True,True,nonlinear,30,1.1
9,227,0,0,0,1.5,2,2,sigmoid,True,True,nonlinear,30,1.1
10,227,0,0,0,1.5,2,4,sigmoid,True,True,nonlinear,30,1.1
11,227,0,0,0,1.5,2,6,sigmoid,True,True,nonlinear,30,1.1
12,227,0,0,0,0.2,5,2,sigmoid,True,True,nonlinear,30,1.1
13,227,0,0,0,0.2,5,4,sigmoid,True,True,nonlinear,30,1.1
14,227,0,0,0,0.2,5,6,sigmoid,True,True,nonlinear,30,1.1
15,227,0,0,0,0.5,5,2,sigmoid,True,True,nonlinear,30,1.1
16,227,0,0,0,0.5,5,4,sigmoid,True,True,nonlinear,30,1.1
17,227,0,0,0,0.5,5,6,sigmoid,True,True,nonlinear,30,1.1
18,227,0,0,0,0.8,5,2,sigmoid,True,True,nonlinear,30,1.1
19,227,0,0,0,0.8,5,4,sigmoid,True,True,nonlinear,30,1.1
20,227,0,0,0,0.8,5,6,sigmoid,True,True,nonlinear,30,1.1
21,227,0,0,0,1.5,5,2,sigmoid,True,True,nonlinear,30,1.1
22,227,0,0,0,1.5,5,4,sigmoid,True,True,nonlinear,30,1.1
23,227,0,0,0,1.5,5,6,sigmoid,True,True,nonlinear,30,1.1
0,228,54.3442622951,0,0,0.2,2,2,sigmoid,True,True,nonlinear,30,1.1
